bias_impact,avg_sentiment_polarity,price,size_mb,log_reviews,log_installs,predicted_log_installs,install_shift_due_to_bias
-0.04999999999999982,-0.0091103341103341,0.0,13.922886181382276,10.045681318239303,15.424948670398354,14.549437079517787,-0.06550572811167221
-0.02999999999999936,0.2034005359719645,0.0,13.922886181382276,9.853456618930563,13.815511557963774,14.216985331441219,-0.03930343686700333
-0.03000000000000025,0.2431606761294261,0.0,13.922886181382276,10.657094635464652,13.815511557963774,14.855834272529604,-0.039303436867005104
-0.019999999999999574,0.3108975283975284,0.0,14.0,11.54979726774608,16.118095750958314,15.556099781021608,-0.026202291244668885
-0.040000000000000036,0.1126389436774052,0.0,20.0,10.285820496587244,15.424948670398354,14.601675599453632,-0.05240458248933777
-0.040000000000000036,0.0931260931528788,0.0,26.0,7.497207223203318,11.51293546492023,12.225790616379417,-0.052404582489339546
-0.04999999999999982,-0.0284211068797534,0.0,20.0,8.677439540558334,13.122365377402328,13.367003793542285,-0.06550572811167399
-0.009999999999999787,0.4138604413032766,0.0,48.0,8.333270353255308,13.122365377402328,12.490070571714105,-0.013101145622334442
-0.03000000000000025,0.2348603735237985,0.0,10.0,9.943477200752287,13.815511557963774,14.295717423155791,-0.03930343686700333
-0.02999999999999936,0.1967294372294372,0.0,11.0,8.874867635688053,13.815511557963774,13.424354888539767,-0.039303436867005104
-0.009999999999999787,0.4284453320802004,0.0,8.5,8.03268487596762,11.51293546492023,12.548128056975317,-0.013101145622334442
-0.040000000000000036,0.1035770248270248,0.0,28.0,11.596733383026631,16.118095750958314,15.646630394898937,-0.052404582489339546
-0.040000000000000036,0.1070955125121791,0.0,46.0,7.415776975415394,11.51293546492023,11.980159835495058,-0.052404582489339546
0.0,0.4924897443826015,0.0,13.51456640625,10.153156182789694,13.815511557963774,14.243606256737717,0.0
-0.020000000000000462,0.3004292929292929,0.0,7.8,8.187855443695623,9.210440366976515,12.789933688447011,-0.02620229124467066
-0.040000000000000036,0.0580159444143819,0.0,11.657320462740383,15.342506637123115,20.72326583794641,18.972563682965742,-0.05240458248933777
-0.029999999999999805,0.2393547675414862,0.0,11.657320462740383,15.044931786743795,20.72326583794641,18.567331605505068,-0.03930343686700155
-0.040000000000000036,0.1072400512719776,0.0,11.657320462740383,14.938824890072594,18.420680753952364,18.58750343263476,-0.05240458248933777
-0.04999999999999982,0.0122487102300894,0.0,11.657320462740383,11.106504900559028,17.72753358339242,15.440193999247096,-0.06550572811167399
-0.009999999999999787,0.358151337594697,0.0,6.6,12.17018118426252,16.118095750958314,16.107777170453318,-0.013101145622336219
-0.040000000000000036,0.0620025918195561,0.0,5.1,9.52507811645139,16.118095750958314,14.131315186844631,-0.05240458248933777
-0.03000000000000025,0.2147809172809172,0.0,4.0,10.515451792270389,13.815511557963774,14.844523177281955,-0.039303436867005104
-0.03000000000000025,0.1524792850378787,0.0,11.657320462740383,12.049605952480244,16.118095750958314,16.12935748200931,-0.039303436867005104
-0.020000000000000462,0.3058902989260132,0.0,11.657320462740383,11.059487858312968,15.424948670398354,15.167716532975179,-0.02620229124467066
-0.040000000000000036,0.0732953987653694,0.0,11.657320462740383,13.56936830233666,18.420680753952364,17.46751294003702,-0.05240458248933777
-0.019999999999999574,0.2856898148148148,0.0,11.657320462740383,14.549433971997454,20.030118658386467,18.12085058530326,-0.026202291244668885
-0.050000000000000266,0.0299755411255411,0.0,11.657320462740383,9.529666449762423,16.118095750958314,14.097926422715947,-0.06550572811167399
-0.019999999999999574,0.3400470779220779,0.0,11.657320462740383,12.462871451524784,16.118095750958314,16.31603674946362,-0.026202291244668885
-0.029999999999999805,0.2393547675414862,0.0,11.657320462740383,15.044985598266612,20.72326583794641,18.567376851136885,-0.03930343686700155
0.0,0.4666666666666666,0.0,14.0,11.32948328050757,15.424948670398354,15.252637872778445,0.0
-0.03000000000000025,0.2024882756132756,0.0,24.0,14.872085182930132,18.420680753952364,18.354839539054893,-0.03930343686700155
-0.040000000000000036,0.1184400408619158,0.0,11.657320462740383,12.709154362498197,16.118095750958314,16.70237501068968,-0.05240458248933777
-0.040000000000000036,0.1383768774436858,0.0,11.657320462740383,16.368298650720195,18.420680753952364,19.760560632585715,-0.05240458248933777
-0.03000000000000025,0.2147809172809172,0.0,4.0,10.515804215181523,13.815511557963774,14.84481950038241,-0.039303436867005104
-0.03000000000000025,0.1689682088744588,0.0,32.0,9.672878705110646,13.815511557963774,13.948652913026416,-0.03930343686700333
-0.040000000000000036,0.1072400512719776,0.0,11.657320462740383,14.938854157660954,18.420680753952364,18.58752804131442,-0.05240458248933777
-0.4899999999999993,0.0125,0.0,6.1,14.63304867163623,17.72753358339242,17.874316529856102,-0.6419561354944037
-0.03000000000000025,0.1772660982370803,0.0,4.7,13.940822513374568,16.118095750958314,17.75366665414206,-0.039303436867008656
-0.009999999999999787,0.4108145831994516,0.0,11.0,12.158005719760787,16.118095750958314,16.012586934809633,-0.013101145622332666
-0.020000000000000462,0.2713527987019366,0.0,2.7,11.737931281192244,16.118095750958314,15.843729019768888,-0.02620229124467066
-0.020000000000000462,0.3370953282828283,0.0,10.0,11.561629911180267,15.424948670398354,15.574601958349518,-0.02620229124467066
-0.04999999999999982,0.0279725829725829,0.0,10.0,9.77166897791528,13.815511557963774,14.316870771327075,-0.06550572811167399
-0.010000000000000675,0.3907407407407408,0.0,20.0,13.088943089213142,16.118095750958314,16.74005102110557,-0.013101145622336219
-0.029999999999999805,0.2178146258503401,0.0,11.657320462740383,11.00723662530939,15.424948670398354,15.192340549499477,-0.03930343686700333
-0.040000000000000036,0.1241623376623376,0.0,11.657320462740383,13.033059921061168,16.118095750958314,16.96941484630839,-0.05240458248933777
-0.05000000000000071,-0.0416666666666666,0.0,11.0,11.449197282086578,15.424948670398354,15.783719821136847,-0.06550572811167577
-0.040000000000000036,0.0653009259259259,0.0,11.657320462740383,9.607370001263243,13.815511557963774,14.143610282677349,-0.052404582489339546
-0.020000000000000018,0.35,0.0,0.115234375,9.158941808890182,13.815511557963774,13.62357642498919,-0.02620229124467066
-0.040000000000000036,0.0580159444143819,0.0,11.657320462740383,15.342541169275972,20.72326583794641,18.97259271817962,-0.05240458248933777
-0.02999999999999936,0.215,0.0,7.3,9.947600127154448,13.815511557963774,14.339765995817043,-0.03930343686700333
-0.040000000000000036,0.0675195892751039,0.0,0.6787109375,11.730831323488175,16.118095750958314,16.017135718649826,-0.05240458248933777
-0.029999999999999805,0.2393547675414862,0.0,11.657320462740383,15.04500899367772,20.72326583794641,18.567396522391327,-0.03930343686700155
-0.04999999999999982,0.0331751253132831,0.0,56.0,7.846589975291186,11.51293546492023,12.315722778099923,-0.06550572811167221
-0.03000000000000025,0.170452248368915,0.0,12.0,8.959311617172437,13.122365377402328,13.511508997527752,-0.03930343686700333
-0.040000000000000036,0.131246684996685,0.0,29.0,9.444067716830038,13.815511557963774,13.802768629134023,-0.052404582489339546
-0.020000000000000018,0.2879371370442799,0.0,40.0,10.796427770802032,13.815511557963774,14.730467112025995,-0.026202291244668885
-0.020000000000000462,0.2503846153846153,0.0,3.1,12.057926402935522,15.424948670398354,16.12894260254616,-0.026202291244668885
-0.020000000000000018,0.2727557740554899,0.0,5.0,9.2314166975781,13.815511557963774,13.716024428532346,-0.026202291244668885
-0.020000000000000462,0.3019262941919192,0.0,27.0,6.504288173536645,9.210440366976515,11.215331382642383,-0.026202291244668885
-0.040000000000000036,0.143754714775754,0.0,21.0,7.05444965813294,11.51293546492023,11.847625371842128,-0.052404582489339546
-0.019999999999999574,0.3076776351954923,0.0,24.0,7.63433723562832,11.51293546492023,12.18479496072949,-0.026202291244668885
-0.020000000000000018,0.2820344717011384,0.0,31.0,7.404887575616125,13.122365377402328,11.958170835585054,-0.026202291244668885
-0.04999999999999982,0.0423058712121212,0.0,15.82594145014045,10.650057009592066,15.424948670398354,14.994310906854906,-0.06550572811167399
-0.029999999999999805,0.1703722127653048,0.0,8.0,7.600902459542082,11.51293546492023,12.402252214458986,-0.039303436867005104
-0.020000000000000462,0.2924706625074272,0.0,5.9,10.023268590855183,13.815511557963774,14.356158740632512,-0.026202291244668885
-0.040000000000000036,0.118689428064428,0.0,7.9,11.489503295025736,13.815511557963774,15.707490402076527,-0.052404582489339546
-0.009999999999999787,0.3879629629629629,0.0,13.0,9.476313501265748,13.122365377402328,13.762540729962687,-0.013101145622334442
-0.040000000000000036,0.0980260328993856,0.0,13.0,9.07371849443322,13.122365377402328,13.653542083019504,-0.052404582489339546
-0.0600000000000005,-0.0727183450668299,0.0,7.2,10.4690002054518,13.815511557963774,15.00644203633015,-0.07860687373401021
-0.04999999999999982,-0.0342955192955192,0.0,15.82594145014045,6.716594773520978,11.51293546492023,11.758010378584324,-0.06550572811167399
-0.040000000000000036,0.1380524855853803,0.0,15.82594145014045,11.816128954578758,16.118095750958314,15.89909397367225,-0.052404582489339546
-0.02999999999999936,0.1792936686686686,0.0,41.0,7.70210434005105,11.51293546492023,12.208124510604327,-0.03930343686700333
-0.040000000000000036,0.1269117330480966,0.0,2.8,5.488937726156687,10.819798284210286,10.696364718086667,-0.052404582489339546
-0.03000000000000025,0.2319198256698256,0.0,20.0,11.066435216709133,15.424948670398354,15.160540093381675,-0.039303436867005104
-0.009999999999999787,0.3814362108479756,0.0,13.0,7.796057974316123,13.122365377402328,12.355804915702599,-0.013101145622336219
-0.029999999999999805,0.1741083044249896,0.0,27.0,6.6052979209482015,9.210440366976515,11.405666675009815,-0.039303436867005104
-0.040000000000000036,0.0550287081339712,0.0,15.0,8.507950610049305,13.815511557963774,13.20127856141331,-0.05240458248933777
-0.020000000000000018,0.2820344717011384,0.0,31.0,7.406103381237015,13.122365377402328,11.959193105363065,-0.02620229124467066
-0.009999999999999787,0.3851602217227217,0.0,32.0,5.823045895483019,9.210440366976515,10.537409907513627,-0.013101145622334442
-0.009999999999999787,0.3879629629629629,0.0,13.0,9.47654341275084,13.122365377402328,13.762734043399298,-0.013101145622334442
-0.02999999999999936,0.2116754639914179,0.0,44.0,6.828712071641684,11.51293546492023,11.41910734590847,-0.03930343686700333
-0.020000000000000462,0.3066502396413111,0.0,28.0,5.293304824724492,9.210440366976515,10.184525912347418,-0.02620229124467066
-0.040000000000000036,0.1380524855853803,0.0,15.82594145014045,11.816143723445986,16.118095750958314,15.899106391583768,-0.052404582489339546
-0.020000000000000462,0.2924706625074272,0.0,5.9,10.023312945604475,13.815511557963774,14.356196034850381,-0.026202291244668885
-0.040000000000000036,0.0980260328993856,0.0,13.0,9.07383312732152,13.122365377402328,13.65363846827654,-0.05240458248933777
-0.03000000000000025,0.1894334795321637,0.0,27.0,5.389071729816501,9.210440366976515,10.36883462262782,-0.039303436867005104
-0.0600000000000005,-0.0727183450668299,0.0,7.2,10.468971801605916,13.815511557963774,15.006418153899661,-0.07860687373401021
-0.0600000000000005,-0.1394560185185185,0.0,21.0,12.404722664436235,16.118095750958314,16.582599723596317,-0.07860687373401021
-0.040000000000000036,0.0818653221481747,0.0,15.82594145014045,7.3632795869630385,9.210440366976515,12.207157086890273,-0.05240458248933777
-0.040000000000000036,0.0550287081339712,0.0,15.0,8.508152446764088,13.815511557963774,13.201448269111705,-0.052404582489339546
-0.04999999999999982,0.0331751253132831,0.0,56.0,7.848153086199526,11.51293546492023,12.317037067994477,-0.06550572811167221
-0.04999999999999982,0.0423058712121212,0.0,15.82594145014045,10.650128105536073,15.424948670398354,14.994370685518247,-0.06550572811167399
-0.040000000000000036,0.131246684996685,0.0,29.0,9.444146871458646,13.815511557963774,13.802835183674672,-0.052404582489339546
-0.020000000000000462,0.2802671702652353,0.0,8.1,10.635999666618329,13.122365377402328,14.864604485905287,-0.02620229124467066
-0.009999999999999787,0.3814362108479756,0.0,13.0,7.797291273547472,13.122365377402328,12.356841894401983,-0.013101145622334442
-0.5499999999999998,-0.1,0.0,4.5,5.068904202220232,9.210440366976515,9.871457067147418,-0.7205630092284103
-0.040000000000000036,0.118689428064428,0.0,7.9,11.489656838030877,13.815511557963774,15.707619503613058,-0.052404582489339546
-0.40000000000000036,0.1986302882723337,0.0,38.92432432432432,15.65445970491714,18.420680753952364,18.408970642375138,-0.5240458248933919
-0.019999999999999574,0.3306327561327561,0.0,21.0,12.494812907901462,16.118095750958314,16.274913472209956,-0.026202291244668885
-0.009999999999999787,0.39528393175452,0.0,7.4,6.7912214627261855,13.122365377402328,11.544061801904508,-0.013101145622336219
-0.029999999999999805,0.2208048804012345,0.0,25.0,10.22459231202622,15.424948670398354,14.421956808192716,-0.03930343686700333
-0.4300000000000006,0.1351686507936507,0.0,27.0,12.447134697346728,15.424948670398354,15.829637975174881,-0.5633492617603952
-0.019999999999999574,0.2554974071067821,0.0,13.906069742838543,10.625853671765292,13.815511557963774,14.831367631439933,-0.026202291244668885
0.0,0.5309259259259259,0.0,1.9,5.883322388488279,10.819798284210286,10.713184511676097,0.0
-0.03000000000000025,0.1964510494328202,0.0,1.8,9.384713758920965,13.815511557963774,13.928837322283805,-0.039303436867005104
-0.019999999999999574,0.2768000669964955,0.0,1.8,10.010187171195184,13.815511557963774,14.393351864006869,-0.026202291244668885
-0.020000000000000462,0.2688999236058059,0.0,29.0,5.484796933490655,9.210440366976515,10.37232513075439,-0.026202291244668885
-0.009999999999999787,0.4086946386946387,0.0,2.3,5.62040086571715,10.819798284210286,10.589056377725484,-0.013101145622336219
-0.019999999999999574,0.2620552874979958,0.0,13.906069742838543,9.531843992903474,13.122365377402328,13.905425823545535,-0.026202291244668885
-0.010000000000000675,0.4127359971240179,0.0,13.906069742838543,7.478734825567875,11.51293546492023,12.05253552038982,-0.013101145622336219
-0.010000000000000675,0.3880157126823793,0.0,13.906069742838543,8.285008895449879,11.51293546492023,12.753383570573579,-0.013101145622336219
-0.40000000000000036,0.1986302882723337,0.0,38.92432432432432,15.654552388531515,18.420680753952364,18.409048572314155,-0.5240458248933919
-0.019999999999999574,0.3306327561327561,0.0,21.0,12.494764208275129,16.118095750958314,16.274872524746524,-0.026202291244668885
-0.020000000000000462,0.3093640734265734,0.0,11.0,10.911427224594425,13.815511557963774,15.045400944251968,-0.02620229124467066
0.04999999999999982,1.0,0.0,5.2,9.692519577152051,13.815511557963774,13.519532892467401,0.06550572811167399
-0.04999999999999982,-0.0088107799938157,0.0,15.0,6.728628613084702,11.51293546492023,11.751282038446995,-0.06550572811167399
-0.020000000000000018,0.2775236133048633,0.0,1.2,7.834392302910435,11.51293546492023,12.568162513428277,-0.02620229124467066
-0.009999999999999787,0.4041555349412492,0.0,18.0,12.20636760202623,16.118095750958314,16.001950400470598,-0.013101145622336219
-0.03000000000000025,0.2023263888888888,0.0,41.0,11.34225576091672,15.424948670398354,15.247470279263243,-0.039303436867005104
-0.040000000000000036,0.125,0.0,13.906069742838543,10.664970722216369,13.815511557963774,14.959045566530474,-0.052404582489339546
-0.040000000000000036,0.0737730587730587,0.0,7.3,7.24850407237061,11.51293546492023,12.18815735479694,-0.052404582489339546
-0.03000000000000025,0.2023263888888888,0.0,41.0,11.342279482613773,15.424948670398354,15.247490224864386,-0.039303436867005104
-0.04999999999999982,0.0381778261730828,0.0,15.1443601623062,15.401812280952862,18.420680753952364,18.999089973497824,-0.06550572811167399
-0.019999999999999574,0.2861184210526316,0.0,5.6,11.543250963516297,15.424948670398354,15.64253805191783,-0.026202291244668885
-0.04999999999999982,0.023143659003034,0.0,15.1443601623062,10.4609295509307,15.424948670398354,14.858651667840505,-0.06550572811167399
-0.04999999999999982,-0.0285198337542087,0.0,15.1443601623062,11.378078922200462,16.118095750958314,15.67770578036771,-0.06550572811167399
0.0,0.4611111111111111,0.0,24.0,12.92801134375286,17.72753358339242,16.51975231304891,0.0
-0.040000000000000036,0.0701554067460317,0.0,39.0,9.99277966001489,13.815511557963774,14.238669690449132,-0.05240458248933777
-0.4299999999999997,0.1386347481883196,0.0,15.1443601623062,12.403890183698229,16.118095750958314,15.887405125857564,-0.5633492617603952
-0.040000000000000036,0.0886444283157262,0.0,12.0,7.321188556739479,11.51293546492023,12.19689415112701,-0.052404582489339546
-0.040000000000000036,0.1356944444444444,0.0,72.0,10.704389879336146,13.815511557963774,14.505290886211947,-0.052404582489339546
-0.04999999999999982,0.0195012685596567,0.0,15.1443601623062,8.963672275615016,13.122365377402328,13.60310963581585,-0.06550572811167399
-0.009999999999999787,0.364018944018944,0.0,16.0,6.941190055068375,11.51293546492023,11.628534261486507,-0.013101145622336219
-0.020000000000000462,0.2735714285714286,0.0,9.6,7.8009820712577405,11.51293546492023,12.474766175837495,-0.026202291244668885
-0.03000000000000025,0.1775100333694083,0.0,15.1443601623062,12.644543682141071,16.118095750958314,16.577753445597367,-0.039303436867005104
-0.040000000000000036,0.0860583905828471,0.0,23.0,6.202535517187923,10.819798284210286,11.168393370166342,-0.05240458248933777
-0.02999999999999936,0.2456474868282614,0.0,20.0,10.415951832970627,13.815511557963774,14.600875217897242,-0.03930343686700333
-0.040000000000000036,0.0543292977141514,0.0,15.1443601623062,11.016035618942716,15.424948670398354,15.309581721547868,-0.052404582489339546
-0.020000000000000018,0.2988800037411148,0.0,19.0,10.299137987255902,13.815511557963774,14.474613645018142,-0.026202291244668885
-0.040000000000000036,0.0510880756974506,0.0,19.0,9.602922854253334,13.815511557963774,14.092760905142383,-0.052404582489339546
-0.029999999999999805,0.1714237662868177,0.0,19.0,10.015878298115156,13.815511557963774,14.341513347025929,-0.039303436867005104
-0.03000000000000025,0.1775100333694083,0.0,15.1443601623062,12.644637205940528,16.118095750958314,16.57783208197811,-0.03930343686700155
-0.019999999999999574,0.3055693342151675,0.0,13.0,9.703388915639492,13.122365377402328,14.01675920501117,-0.026202291244668885
-0.05999999999999961,-0.0556527117201929,0.0,32.0,11.381950801127395,16.118095750958314,15.554622039500043,-0.07860687373400843
-0.03000000000000025,0.2139840252340252,0.0,44.0,12.194885299889595,16.118095750958314,15.928935518184911,-0.039303436867005104
-0.03000000000000025,0.1610472318136008,0.0,43.0,7.362645270417825,11.51293546492023,11.923197590245874,-0.039303436867005104
-0.029999999999999805,0.15368272005772,0.0,15.1443601623062,9.204523486654615,13.815511557963774,13.707418073825117,-0.039303436867005104
-0.04999999999999982,0.0342221583670175,0.0,15.1443601623062,13.57620967717518,16.118095750958314,17.4677601301493,-0.06550572811167399
0.0,0.5028597402597402,0.0,9.5,8.23827262463303,11.51293546492023,12.656887364254025,0.0
-0.040000000000000036,0.1261752136752136,0.0,2.8,6.699500340161678,9.210440366976515,11.714908947773113,-0.052404582489339546
-0.020000000000000462,0.3333333333333333,0.0,8.9,6.142037405587356,11.51293546492023,11.030237119413155,-0.026202291244668885
-0.009999999999999787,0.3797400972400972,0.0,24.0,9.082620630373812,13.815511557963774,13.348824784134491,-0.013101145622334442
0.0,0.5492664141414141,0.0,13.963617050438597,7.577633832602728,11.51293546492023,12.021736690372629,0.0
-0.03000000000000025,0.1500614478114477,0.0,42.0,10.864885484309047,15.424948670398354,14.88633592943659,-0.03930343686700333
-0.04999999999999982,0.004322019211725,0.0,10.0,10.788205054571176,15.424948670398354,15.1935188612134,-0.06550572811167399
0.0,0.5061821338383838,0.0,18.0430166080298,10.511811868655796,15.424948670398354,14.495294045152454,0.0
-0.04999999999999982,-0.0148600319433652,0.0,42.0,9.398809659356372,13.815511557963774,13.780338514151804,-0.06550572811167399
-0.040000000000000036,0.116998667998668,0.0,65.0,11.622971984143769,13.815511557963774,15.352457745086534,-0.052404582489339546
-0.020000000000000462,0.2700516800659658,0.0,18.0430166080298,13.46779818705094,16.118095750958314,17.17346173008086,-0.026202291244672438
-0.019999999999999574,0.3268825522303783,0.0,39.0,11.08152697483556,13.815511557963774,14.9422858412295,-0.026202291244668885
-0.04999999999999982,0.0270824408519721,0.0,18.0430166080298,10.146786610053905,13.815511557963774,14.567063597745914,-0.06550572811167399
-0.040000000000000036,0.115687486099574,0.0,18.0430166080298,12.759495008025844,18.420680753952364,16.694824148136853,-0.05240458248933777
-0.019999999999999574,0.2839285714285714,0.0,21.0,9.417760962825156,11.51293546492023,13.73097806474421,-0.026202291244668885
-0.03000000000000025,0.2367982904441237,0.0,22.0,9.010547069270189,11.51293546492023,13.410970662133028,-0.039303436867005104
-0.04999999999999982,0.0466666666666666,0.0,18.0430166080298,10.73548321491488,13.815511557963774,15.043892179347571,-0.06550572811167221
-0.03000000000000025,0.2275061894870362,0.0,27.0,9.979105098994715,13.815511557963774,14.192912837045407,-0.03930343686700333
-0.40999999999999925,0.1705043708304578,0.0,46.0,10.0489289881863,13.815511557963774,13.650626692979646,-0.5371469705157246
-0.019999999999999574,0.2642297979797979,0.0,3.8,11.15587902346339,13.815511557963774,15.351902144939702,-0.026202291244668885
-0.02999999999999936,0.2394542938786359,0.0,8.4,10.188215265161473,13.815511557963774,14.510374963862798,-0.03930343686700333
-0.020000000000000462,0.2700516800659658,0.0,18.0430166080298,13.467799602874896,16.118095750958314,17.17346292052941,-0.026202291244672438
-0.040000000000000036,0.0886673857940305,0.0,11.0,10.133288891514404,13.815511557963774,14.569544599165143,-0.052404582489339546
-0.03000000000000025,0.1597274053560818,0.0,7.4,9.897016661405816,13.815511557963774,14.347659194884011,-0.039303436867005104
-0.03000000000000025,0.2477037637331754,0.0,18.0430166080298,10.112451040276504,13.815511557963774,14.35984811882975,-0.039303436867005104
-0.04999999999999982,-0.0233527236652236,0.0,18.0430166080298,8.112227958349724,13.122365377402328,12.9031332110243,-0.06550572811167399
-0.029999999999999805,0.1532734140136483,0.0,58.0,9.274159884689135,13.815511557963774,13.414480229179702,-0.039303436867005104
-0.040000000000000036,0.0888267410693881,0.0,18.0430166080298,7.861341795599989,13.122365377402328,12.60127848489968,-0.05240458248934132
-0.04999999999999982,0.0466666666666666,0.0,18.0430166080298,10.735592003983864,13.815511557963774,15.043983651023217,-0.06550572811167221
-0.019999999999999574,0.3272583733540765,0.0,21.0,6.530877627725885,10.819798284210286,11.26346510151834,-0.026202291244668885
-0.040000000000000036,0.1432521976325992,0.0,11.0,8.237743803890933,11.51293546492023,12.925130457271186,-0.052404582489339546
